"","id","altName","node_attributes"
"1641","DFFA",NA,"turquoise"
"1642","DFFB",NA,"turquoise"
"1643","DFNA5",NA,"turquoise"
"1644","DGAT1",NA,"turquoise"
"1645","DGCR6",NA,"turquoise"
"1646","DGCR6L",NA,"turquoise"
"1647","DGKA",NA,"turquoise"
"1648","DGKB",NA,"turquoise"
"1649","DGKE",NA,"turquoise"
"1650","DGKG",NA,"turquoise"
"1651","DGKH",NA,"turquoise"
"1652","DGKI",NA,"turquoise"
"1653","DGKZ",NA,"turquoise"
"1654","DHCR24",NA,"turquoise"
"1655","DHCR7",NA,"turquoise"
"1656","DHFR",NA,"turquoise"
"1657","DHPS",NA,"turquoise"
"1658","DHRS1",NA,"turquoise"
"1659","DHRS11",NA,"turquoise"
"1660","DHRS13",NA,"turquoise"
"1661","DHRS4",NA,"turquoise"
"1662","DHRS4L2",NA,"turquoise"
"1663","DHTKD1",NA,"turquoise"
"1664","DHX34",NA,"turquoise"
"1665","DHX36",NA,"turquoise"
"1666","DHX57",NA,"turquoise"
"1667","DHX58",NA,"turquoise"
"1668","DIAPH1",NA,"turquoise"
"1669","DIAPH2",NA,"turquoise"
"1670","DICER1",NA,"turquoise"
"1671","DIO1",NA,"turquoise"
"1672","DIO2",NA,"turquoise"
"1673","DIP2A",NA,"turquoise"
"1674","DIP2B",NA,"turquoise"
"1675","DIS3L",NA,"turquoise"
"1676","DIS3L2",NA,"turquoise"
"1677","DISC1",NA,"turquoise"
"1678","DISP1",NA,"turquoise"
"1679","DISP2",NA,"turquoise"
"1680","DISP3",NA,"turquoise"
"1681","DIXDC1",NA,"turquoise"
"1682","DKK3",NA,"turquoise"
"1683","DLAT",NA,"turquoise"
"1684","DLC1",NA,"turquoise"
"1685","DLEC1",NA,"turquoise"
"1686","DLG1",NA,"turquoise"
"1687","DLG2",NA,"turquoise"
"1688","DLG3",NA,"turquoise"
"1689","DLG4",NA,"turquoise"
"1690","DLGAP1",NA,"turquoise"
"1691","DLGAP3",NA,"turquoise"
"1692","DLGAP4",NA,"turquoise"
"1693","DLK2",NA,"turquoise"
"1694","DLST",NA,"turquoise"
"1695","DLX6",NA,"turquoise"
"1696","DMD",NA,"turquoise"
"1697","DMGDH",NA,"turquoise"
"1698","DMKN",NA,"turquoise"
"1699","DMRTC1B",NA,"turquoise"
"1700","DMXL1",NA,"turquoise"
"1701","DNA2",NA,"turquoise"
"1702","DNAAF1",NA,"turquoise"
"1703","DNAH1",NA,"turquoise"
"1704","DNAH11",NA,"turquoise"
"1705","DNAH14",NA,"turquoise"
"1706","DNAH17",NA,"turquoise"
"1707","DNAH7",NA,"turquoise"
"1708","DNAH9",NA,"turquoise"
"1709","DNAJA1",NA,"turquoise"
"1710","DNAJA3",NA,"turquoise"
"1711","DNAJA4",NA,"turquoise"
"1712","DNAJB1",NA,"turquoise"
"1713","DNAJB2",NA,"turquoise"
"1714","DNAJB5",NA,"turquoise"
"1715","DNAJC10",NA,"turquoise"
"1716","DNAJC14",NA,"turquoise"
"1717","DNAJC16",NA,"turquoise"
"1718","DNAJC22",NA,"turquoise"
"1719","DNAJC27",NA,"turquoise"
"1720","DNAJC30",NA,"turquoise"
"1721","DNAJC6",NA,"turquoise"
"1722","DNAJC7",NA,"turquoise"
"1723","DNAL4",NA,"turquoise"
"1724","DNALI1",NA,"turquoise"
"1725","DNASE1L2",NA,"turquoise"
"1726","DNLZ",NA,"turquoise"
"1727","DNM1",NA,"turquoise"
"1728","DNM2",NA,"turquoise"
"1729","DNM3",NA,"turquoise"
"1730","DNMBP",NA,"turquoise"
"1731","DNPEP",NA,"turquoise"
"1732","DNTTIP1",NA,"turquoise"
"1733","DOC2A",NA,"turquoise"
"1734","DOC2B",NA,"turquoise"
"1735","DOCK10",NA,"turquoise"
"1736","DOCK11",NA,"turquoise"
"1737","DOCK2",NA,"turquoise"
"1738","DOCK3",NA,"turquoise"
"1739","DOCK4",NA,"turquoise"
"1740","DOCK5",NA,"turquoise"
"1741","DOCK7",NA,"turquoise"
"1742","DOCK9",NA,"turquoise"
"1743","DOHH",NA,"turquoise"
"1744","DOK1",NA,"turquoise"
"1745","DOK4",NA,"turquoise"
"1746","DOK6",NA,"turquoise"
"1747","DOPEY2",NA,"turquoise"
"1748","DPF1",NA,"turquoise"
"1749","DPF2",NA,"turquoise"
"1750","DPH2",NA,"turquoise"
"1751","DPH7",NA,"turquoise"
"1752","DPM2",NA,"turquoise"
"1753","DPP10",NA,"turquoise"
"1754","DPP3",NA,"turquoise"
"1755","DPP6",NA,"turquoise"
"1756","DPP7",NA,"turquoise"
"1757","DPP9",NA,"turquoise"
"1758","DPPA4",NA,"turquoise"
"1759","DPY19L1P2",NA,"turquoise"
"1760","DPY19L2",NA,"turquoise"
"1761","DPY19L2P1",NA,"turquoise"
"1762","DPY19L2P2",NA,"turquoise"
"1763","DPY19L3",NA,"turquoise"
"1764","DPYD",NA,"turquoise"
"1765","DPYSL2",NA,"turquoise"
"1766","DPYSL3",NA,"turquoise"
"1767","DPYSL5",NA,"turquoise"
"1768","DRAM1",NA,"turquoise"
"1769","DRAP1",NA,"turquoise"
"1770","DRAXIN",NA,"turquoise"
"1771","DRG2",NA,"turquoise"
"1772","DROSHA",NA,"turquoise"
"1773","DRP2",NA,"turquoise"
"1774","DSC3",NA,"turquoise"
"1775","DSCAM",NA,"turquoise"
"1776","DSN1",NA,"turquoise"
"1777","DSTYK",NA,"turquoise"
"1778","DTD2",NA,"turquoise"
"1779","DTNA",NA,"turquoise"
"1780","DTNB",NA,"turquoise"
"1781","DTWD1",NA,"turquoise"
"1782","DTX1",NA,"turquoise"
"1783","DTX3L",NA,"turquoise"
"1784","DTX4",NA,"turquoise"
"1785","DUS2",NA,"turquoise"
"1786","DUSP1",NA,"turquoise"
"1787","DUSP10",NA,"turquoise"
"1788","DUSP16",NA,"turquoise"
"1789","DUSP18",NA,"turquoise"
"1790","DUSP19",NA,"turquoise"
"1791","DUSP22",NA,"turquoise"
"1792","DUSP26",NA,"turquoise"
"1793","DUSP3",NA,"turquoise"
"1794","DUSP4",NA,"turquoise"
"1795","DUSP6",NA,"turquoise"
"1796","DUSP7",NA,"turquoise"
"1797","DUTP6",NA,"turquoise"
"1798","DUTP7",NA,"turquoise"
"1799","DUX4L50",NA,"turquoise"
"1800","DUXA",NA,"turquoise"
"1801","DVL1",NA,"turquoise"
"1802","DYM",NA,"turquoise"
"1803","DYNC1H1",NA,"turquoise"
"1804","DYNC1I1",NA,"turquoise"
"1805","DYNC1I2",NA,"turquoise"
"1806","DYNLL1",NA,"turquoise"
"1807","DYNLL2",NA,"turquoise"
"1808","DYNLRB1",NA,"turquoise"
"1809","DYNLT3",NA,"turquoise"
"1810","DYRK3",NA,"turquoise"
"1811","DYSF",NA,"turquoise"
"1812","DYX1C1",NA,"turquoise"
"1813","DZIP1",NA,"turquoise"
"1814","E2F1",NA,"turquoise"
"1815","E2F3",NA,"turquoise"
"1816","E2F6",NA,"turquoise"
"1817","E2F8",NA,"turquoise"
"1818","E4F1",NA,"turquoise"
"1819","EAF1",NA,"turquoise"
"1820","EAF2",NA,"turquoise"
"1821","EBF4",NA,"turquoise"
"1822","EBLN1",NA,"turquoise"
"1823","EBLN2",NA,"turquoise"
"1824","EBP",NA,"turquoise"
"1825","EBPL",NA,"turquoise"
"1826","ECE1",NA,"turquoise"
"1827","ECE2",NA,"turquoise"
"1828","ECHDC2",NA,"turquoise"
"1829","ECHS1",NA,"turquoise"
"1830","ECI1",NA,"turquoise"
"1831","EDA",NA,"turquoise"
"1832","EDA2R",NA,"turquoise"
"1833","EDC4",NA,"turquoise"
"1834","EDDM3CP",NA,"turquoise"
"1835","EDN1",NA,"turquoise"
"1836","EEF1A1P30",NA,"turquoise"
"1837","EEF1AKMT1",NA,"turquoise"
"1838","EEF1B2",NA,"turquoise"
"1839","EEF1DP2",NA,"turquoise"
"1840","EEF1DP3",NA,"turquoise"
"1841","EEF1E1",NA,"turquoise"
"1842","EEF1G",NA,"turquoise"
"1843","EEF2",NA,"turquoise"
"1844","EEF2K",NA,"turquoise"
"1845","EEF2KMT",NA,"turquoise"
"1846","EEPD1",NA,"turquoise"
"1847","EFCAB1",NA,"turquoise"
"1848","EFCAB11",NA,"turquoise"
"1849","EFCAB12",NA,"turquoise"
"1850","EFCAB7",NA,"turquoise"
"1851","EFEMP2",NA,"turquoise"
"1852","EFHD1",NA,"turquoise"
"1853","EFNA1",NA,"turquoise"
"1854","EFNA2",NA,"turquoise"
"1855","EFNB1",NA,"turquoise"
"1856","EFNB3",NA,"turquoise"
"1857","EFR3A",NA,"turquoise"
"1858","EFR3B",NA,"turquoise"
"1859","EFS",NA,"turquoise"
"1860","EGFEM1P",NA,"turquoise"
"1861","EGFR",NA,"turquoise"
"1862","EGLN2",NA,"turquoise"
"1863","EGLN3",NA,"turquoise"
"1864","EHBP1",NA,"turquoise"
"1865","EHD1",NA,"turquoise"
"1866","EHD2",NA,"turquoise"
"1867","EHD3",NA,"turquoise"
"1868","EHD4",NA,"turquoise"
"1869","EID1",NA,"turquoise"
"1870","EIF1",NA,"turquoise"
"1871","EIF2AK1",NA,"turquoise"
"1872","EIF2AK2",NA,"turquoise"
"1873","EIF2B2",NA,"turquoise"
"1874","EIF2S3",NA,"turquoise"
"1875","EIF3EP1",NA,"turquoise"
"1876","EIF3EP2",NA,"turquoise"
"1877","EIF3G",NA,"turquoise"
"1878","EIF4EBP2",NA,"turquoise"
"1879","EIF4H",NA,"turquoise"
"1880","EIF5",NA,"turquoise"
"1881","EIF5A",NA,"turquoise"
"1882","EIF5A2",NA,"turquoise"
"1883","EIF6",NA,"turquoise"
"1884","ELAVL3",NA,"turquoise"
"1885","ELAVL4",NA,"turquoise"
"1886","ELF1",NA,"turquoise"
"1887","ELF2",NA,"turquoise"
"1888","ELFN1",NA,"turquoise"
"1889","ELFN2",NA,"turquoise"
"1890","ELK1",NA,"turquoise"
"1891","ELK3",NA,"turquoise"
"1892","ELK4",NA,"turquoise"
"1893","ELL2",NA,"turquoise"
"1894","ELMO1",NA,"turquoise"
"1895","ELMO2",NA,"turquoise"
"1896","ELMO3",NA,"turquoise"
"1897","ELMOD1",NA,"turquoise"
"1898","ELMOD3",NA,"turquoise"
"1899","ELN",NA,"turquoise"
"1900","ELOVL1",NA,"turquoise"
"1901","ELOVL4",NA,"turquoise"
"1902","ELOVL5",NA,"turquoise"
"1903","ELOVL7",NA,"turquoise"
"1904","ELP2",NA,"turquoise"
"1905","EMC1",NA,"turquoise"
"1906","EMC3-AS1",NA,"turquoise"
"1907","EMC8",NA,"turquoise"
"1908","EMD",NA,"turquoise"
"1909","EME1",NA,"turquoise"
"1910","EMID1",NA,"turquoise"
"1911","EMILIN2",NA,"turquoise"
"1912","EML1",NA,"turquoise"
"1913","EML2",NA,"turquoise"
"1914","EML4",NA,"turquoise"
"1915","EML5",NA,"turquoise"
"1916","EMP1",NA,"turquoise"
"1917","EMP2",NA,"turquoise"
"1918","EMX2",NA,"turquoise"
"1919","ENDOD1",NA,"turquoise"
"1920","ENDOU",NA,"turquoise"
"1921","ENGASE",NA,"turquoise"
"1922","ENHO",NA,"turquoise"
"1923","ENKD1",NA,"turquoise"
"1924","ENKUR",NA,"turquoise"
"1925","ENO2",NA,"turquoise"
"1926","ENO4",NA,"turquoise"
"1927","ENOPH1",NA,"turquoise"
"1928","ENOSF1",NA,"turquoise"
"1929","ENOX1",NA,"turquoise"
"1930","ENOX2",NA,"turquoise"
"1931","ENPP2",NA,"turquoise"
"1932","ENPP5",NA,"turquoise"
"1933","ENPP6",NA,"turquoise"
"1934","ENPP7P2",NA,"turquoise"
"1935","ENPP7P5",NA,"turquoise"
"1936","ENSA",NA,"turquoise"
"1937","ENTPD1",NA,"turquoise"
"1938","ENTPD3",NA,"turquoise"
"1939","ENTPD5",NA,"turquoise"
"1940","ENTPD6",NA,"turquoise"
"1941","EPAS1",NA,"turquoise"
"1942","EPB41L1",NA,"turquoise"
"1943","EPB41L3",NA,"turquoise"
"1944","EPB41L4A",NA,"turquoise"
"1945","EPB41L4B",NA,"turquoise"
"1946","EPB41L5",NA,"turquoise"
"1947","EPC2",NA,"turquoise"
"1948","EPCAM",NA,"turquoise"
"1949","EPDR1",NA,"turquoise"
"1950","EPHA10",NA,"turquoise"
"1951","EPHA3",NA,"turquoise"
"1952","EPHA5",NA,"turquoise"
"1953","EPHA6",NA,"turquoise"
"1954","EPHB1",NA,"turquoise"
"1955","EPHB2",NA,"turquoise"
"1956","EPHB3",NA,"turquoise"
"1957","EPHX1",NA,"turquoise"
"1958","EPHX4",NA,"turquoise"
"1959","EPN1",NA,"turquoise"
"1960","EPN2",NA,"turquoise"
"1961","EPPIN",NA,"turquoise"
"1962","EPS15",NA,"turquoise"
"1963","EPS8",NA,"turquoise"
"1964","EQTN",NA,"turquoise"
"1965","ERBB2",NA,"turquoise"
"1966","ERBB3",NA,"turquoise"
"1967","ERBIN",NA,"turquoise"
"1968","ERC2",NA,"turquoise"
"1969","ERCC2",NA,"turquoise"
"1970","EREG",NA,"turquoise"
"1971","ERF",NA,"turquoise"
"1972","ERGIC1",NA,"turquoise"
"1973","ERGIC3",NA,"turquoise"
"1974","ERI1",NA,"turquoise"
"1975","ERICH3",NA,"turquoise"
"1976","ERLEC1",NA,"turquoise"
"1977","ERLIN1",NA,"turquoise"
"1978","ERMN",NA,"turquoise"
"1979","ERMP1",NA,"turquoise"
"1980","ERO1B",NA,"turquoise"
"1981","ERP29",NA,"turquoise"
"1982","ERRFI1",NA,"turquoise"
"1983","ERVMER34-1",NA,"turquoise"
"1984","ESPL1",NA,"turquoise"
"1985","ESR1",NA,"turquoise"
"1986","ESR2",NA,"turquoise"
"1987","ESRRA",NA,"turquoise"
"1988","ESRRG",NA,"turquoise"
"1989","ESYT1",NA,"turquoise"
"1990","ESYT3",NA,"turquoise"
"1991","ETFA",NA,"turquoise"
"1992","ETFB",NA,"turquoise"
"1993","ETFBKMT",NA,"turquoise"
"1994","ETNK2",NA,"turquoise"
"1995","ETS1",NA,"turquoise"
"1996","ETV1",NA,"turquoise"
"1997","ETV5",NA,"turquoise"
"1998","ETV6",NA,"turquoise"
"1999","EVA1C",NA,"turquoise"
"2000","EVI2A",NA,"turquoise"
"2001","EVI2B",NA,"turquoise"
"2002","EVL",NA,"turquoise"
"2003","EXOC2",NA,"turquoise"
"2004","EXOC4",NA,"turquoise"
"2005","EXOC6",NA,"turquoise"
"2006","EXOC6B",NA,"turquoise"
"2007","EXOC8",NA,"turquoise"
"2008","EXOG",NA,"turquoise"
"2009","EXOSC1",NA,"turquoise"
"2010","EXOSC10",NA,"turquoise"
"2011","EXTL1",NA,"turquoise"
"2012","EYA3",NA,"turquoise"
"2013","EZH2",NA,"turquoise"
"2014","F2R",NA,"turquoise"
"2015","F2RL2",NA,"turquoise"
"2016","F3",NA,"turquoise"
"2017","F8",NA,"turquoise"
"2018","FA2H",NA,"turquoise"
"2019","FAAH",NA,"turquoise"
"2020","FABP2",NA,"turquoise"
"2021","FABP3",NA,"turquoise"
"2022","FABP5",NA,"turquoise"
"2023","FABP7",NA,"turquoise"
"2024","FADD",NA,"turquoise"
"2025","FADS1",NA,"turquoise"
"2026","FADS2",NA,"turquoise"
"2027","FADS3",NA,"turquoise"
"2028","FADS6",NA,"turquoise"
"2029","FAF1",NA,"turquoise"
"2030","FAH",NA,"turquoise"
"2031","FAHD1",NA,"turquoise"
"2032","FAHD2A",NA,"turquoise"
"2033","FAHD2B",NA,"turquoise"
"2034","FAM102A",NA,"turquoise"
"2035","FAM102B",NA,"turquoise"
"2036","FAM104B",NA,"turquoise"
"2037","FAM105A",NA,"turquoise"
"2038","FAM107B",NA,"turquoise"
"2039","FAM110B",NA,"turquoise"
"2040","FAM110D",NA,"turquoise"
"2041","FAM111A",NA,"turquoise"
"2042","FAM114A2",NA,"turquoise"
"2043","FAM117B",NA,"turquoise"
"2044","FAM118B",NA,"turquoise"
"2045","FAM120AOS",NA,"turquoise"
"2046","FAM122B",NA,"turquoise"
"2047","FAM124A",NA,"turquoise"
"2048","FAM126A",NA,"turquoise"
"2049","FAM127A",NA,"turquoise"
"2050","FAM127B",NA,"turquoise"
"2051","FAM127C",NA,"turquoise"
"2052","FAM129C",NA,"turquoise"
"2053","FAM131A",NA,"turquoise"
"2054","FAM131B",NA,"turquoise"
"2055","FAM134B",NA,"turquoise"
"2056","FAM134C",NA,"turquoise"
"2057","FAM135A",NA,"turquoise"
"2058","FAM135B",NA,"turquoise"
"2059","FAM136A",NA,"turquoise"
"2060","FAM13A",NA,"turquoise"
"2061","FAM13B",NA,"turquoise"
"2062","FAM13C",NA,"turquoise"
"2063","FAM149A",NA,"turquoise"
"2064","FAM149B1",NA,"turquoise"
"2065","FAM153C",NA,"turquoise"
"2066","FAM155A",NA,"turquoise"
"2067","FAM156A",NA,"turquoise"
"2068","FAM160A1",NA,"turquoise"
"2069","FAM160B1",NA,"turquoise"
"2070","FAM167A",NA,"turquoise"
"2071","FAM168B",NA,"turquoise"
"2072","FAM169A",NA,"turquoise"
"2073","FAM171A1",NA,"turquoise"
"2074","FAM171A2",NA,"turquoise"
"2075","FAM177A1",NA,"turquoise"
"2076","FAM178B",NA,"turquoise"
"2077","FAM179A",NA,"turquoise"
"2078","FAM179B",NA,"turquoise"
"2079","FAM181B",NA,"turquoise"
"2080","FAM184A",NA,"turquoise"
"2081","FAM184B",NA,"turquoise"
"2082","FAM185A",NA,"turquoise"
"2083","FAM185BP",NA,"turquoise"
"2084","FAM188B",NA,"turquoise"
"2085","FAM189A1",NA,"turquoise"
"2086","FAM196B",NA,"turquoise"
"2087","FAM198B",NA,"turquoise"
"2088","FAM19A1",NA,"turquoise"
"2089","FAM19A2",NA,"turquoise"
"2090","FAM200A",NA,"turquoise"
"2091","FAM200B",NA,"turquoise"
"2092","FAM201B",NA,"turquoise"
"2093","FAM20A",NA,"turquoise"
"2094","FAM212B",NA,"turquoise"
"2095","FAM213A",NA,"turquoise"
"2096","FAM214A",NA,"turquoise"
"2097","FAM214B",NA,"turquoise"
"2098","FAM216A",NA,"turquoise"
"2099","FAM216B",NA,"turquoise"
"2100","FAM220A",NA,"turquoise"
"2101","FAM221A",NA,"turquoise"
"2102","FAM222A",NA,"turquoise"
"2103","FAM227A",NA,"turquoise"
"2104","FAM228A",NA,"turquoise"
"2105","FAM229B",NA,"turquoise"
"2106","FAM234B",NA,"turquoise"
"2107","FAM27D1",NA,"turquoise"
"2108","FAM46A",NA,"turquoise"
"2109","FAM47E",NA,"turquoise"
"2110","FAM49A",NA,"turquoise"
"2111","FAM53A",NA,"turquoise"
"2112","FAM53B",NA,"turquoise"
"2113","FAM57A",NA,"turquoise"
"2114","FAM57B",NA,"turquoise"
"2115","FAM58A",NA,"turquoise"
"2116","FAM60A",NA,"turquoise"
"2117","FAM63A",NA,"turquoise"
"2118","FAM65A",NA,"turquoise"
"2119","FAM65B",NA,"turquoise"
"2120","FAM69B",NA,"turquoise"
"2121","FAM76A",NA,"turquoise"
"2122","FAM78B",NA,"turquoise"
"2123","FAM81A",NA,"turquoise"
"2124","FAM83A",NA,"turquoise"
"2125","FAM83B",NA,"turquoise"
"2126","FAM83C",NA,"turquoise"
"2127","FAM83E",NA,"turquoise"
"2128","FAM84A",NA,"turquoise"
"2129","FAM86FP",NA,"turquoise"
"2130","FAM86MP",NA,"turquoise"
"2131","FAM89A",NA,"turquoise"
"2132","FAM90A1",NA,"turquoise"
"2133","FAM91A1",NA,"turquoise"
"2134","FAM98A",NA,"turquoise"
"2135","FAM9B",NA,"turquoise"
"2136","FAN1",NA,"turquoise"
"2137","FANCA",NA,"turquoise"
"2138","FANCB",NA,"turquoise"
"2139","FANCI",NA,"turquoise"
"2140","FANCL",NA,"turquoise"
"2141","FANCM",NA,"turquoise"
"2142","FANK1",NA,"turquoise"
"2143","FAR1",NA,"turquoise"
"2144","FAR2",NA,"turquoise"
"2145","FAR2P2",NA,"turquoise"
"2146","FARP1",NA,"turquoise"
"2147","FARSB",NA,"turquoise"
"2148","FASLG",NA,"turquoise"
"2149","FASN",NA,"turquoise"
"2150","FASTKD1",NA,"turquoise"
"2151","FAT2",NA,"turquoise"
"2152","FAT3",NA,"turquoise"
"2153","FAT4",NA,"turquoise"
"2154","FAU",NA,"turquoise"
"2155","FAXC",NA,"turquoise"
"2156","FAXDC2",NA,"turquoise"
"2157","FBL",NA,"turquoise"
"2158","FBLIM1",NA,"turquoise"
"2159","FBLN2",NA,"turquoise"
"2160","FBLN5",NA,"turquoise"
"2161","FBLN7",NA,"turquoise"
"2162","FBN1",NA,"turquoise"
"2163","FBRS",NA,"turquoise"
"2164","FBXL14",NA,"turquoise"
"2165","FBXL15",NA,"turquoise"
"2166","FBXL17",NA,"turquoise"
"2167","FBXL18",NA,"turquoise"
"2168","FBXL2",NA,"turquoise"
"2169","FBXL20",NA,"turquoise"
"2170","FBXL22",NA,"turquoise"
"2171","FBXL7",NA,"turquoise"
"2172","FBXL8",NA,"turquoise"
"2173","FBXO10",NA,"turquoise"
"2174","FBXO16",NA,"turquoise"
"2175","FBXO17",NA,"turquoise"
"2176","FBXO22",NA,"turquoise"
"2177","FBXO25",NA,"turquoise"
"2178","FBXO32",NA,"turquoise"
"2179","FBXO34",NA,"turquoise"
"2180","FBXO36",NA,"turquoise"
"2181","FBXO38",NA,"turquoise"
"2182","FBXO40",NA,"turquoise"
"2183","FBXO41",NA,"turquoise"
"2184","FBXO48",NA,"turquoise"
"2185","FBXW10",NA,"turquoise"
"2186","FBXW4P1",NA,"turquoise"
"2187","FBXW5",NA,"turquoise"
"2188","FBXW8",NA,"turquoise"
"2189","FCAR",NA,"turquoise"
"2190","FCF1",NA,"turquoise"
"2191","FCF1P5",NA,"turquoise"
"2192","FCGR2A",NA,"turquoise"
"2193","FCGRT",NA,"turquoise"
"2194","FCHO1",NA,"turquoise"
"2195","FCHSD1",NA,"turquoise"
"2196","FCRL3",NA,"turquoise"
"2197","FDFT1",NA,"turquoise"
"2198","FDPS",NA,"turquoise"
"2199","FDX1",NA,"turquoise"
"2200","FECH",NA,"turquoise"
"2201","FEM1C",NA,"turquoise"
"2202","FEN1",NA,"turquoise"
"2203","FER",NA,"turquoise"
"2204","FERMT2",NA,"turquoise"
"2205","FERMT3",NA,"turquoise"
"2206","FEZ1",NA,"turquoise"
"2207","FFAR1",NA,"turquoise"
"2208","FFAR2",NA,"turquoise"
"2209","FGD1",NA,"turquoise"
"2210","FGD4",NA,"turquoise"
"2211","FGF1",NA,"turquoise"
"2212","FGF11",NA,"turquoise"
"2213","FGF12",NA,"turquoise"
"2214","FGF13",NA,"turquoise"
"2215","FGF14",NA,"turquoise"
"2216","FGF2",NA,"turquoise"
"2217","FGF22",NA,"turquoise"
"2218","FGF9",NA,"turquoise"
"2219","FGFBP3",NA,"turquoise"
"2220","FGFR1",NA,"turquoise"
"2221","FGFR1OP",NA,"turquoise"
"2222","FGFR2",NA,"turquoise"
"2223","FGFR3",NA,"turquoise"
"2224","FGL2",NA,"turquoise"
"2225","FHDC1",NA,"turquoise"
"2226","FHIT",NA,"turquoise"
"2227","FHL1",NA,"turquoise"
"2228","FHOD3",NA,"turquoise"
"2229","FIGN",NA,"turquoise"
"2230","FIGNL1",NA,"turquoise"
"2231","FILIP1",NA,"turquoise"
"2232","FIS1",NA,"turquoise"
"2233","FJX1",NA,"turquoise"
"2234","FKBP10",NA,"turquoise"
"2235","FKBP15",NA,"turquoise"
"2236","FKBP4",NA,"turquoise"
"2237","FKBP7",NA,"turquoise"
"2238","FKBP8",NA,"turquoise"
"2239","FKBP9",NA,"turquoise"
"2240","FLCN",NA,"turquoise"
"2241","FLG",NA,"turquoise"
"2242","FLJ22763",NA,"turquoise"
"2243","FLNC",NA,"turquoise"
"2244","FLOT2",NA,"turquoise"
"2245","FLRT1",NA,"turquoise"
"2246","FLRT2",NA,"turquoise"
"2247","FLRT3",NA,"turquoise"
"2248","FLT1",NA,"turquoise"
"2249","FLT3LG",NA,"turquoise"
"2250","FLVCR1",NA,"turquoise"
"2251","FMC1",NA,"turquoise"
"2252","FMN1",NA,"turquoise"
"2253","FMN2",NA,"turquoise"
"2254","FMNL1",NA,"turquoise"
"2255","FMNL2",NA,"turquoise"
"2256","FMNL3",NA,"turquoise"
"2257","FMO2",NA,"turquoise"
"2258","FMO3",NA,"turquoise"
"2259","FN3K",NA,"turquoise"
"2260","FN3KRP",NA,"turquoise"
"2261","FNBP1",NA,"turquoise"
"2262","FNBP1L",NA,"turquoise"
"2263","FNBP1P1",NA,"turquoise"
"2264","FNDC3A",NA,"turquoise"
"2265","FNDC3B",NA,"turquoise"
"2266","FNDC4",NA,"turquoise"
"2267","FNDC5",NA,"turquoise"
"2268","FNIP1",NA,"turquoise"
"2269","FNIP2",NA,"turquoise"
"2270","FNTAP2",NA,"turquoise"
"2271","FNTB",NA,"turquoise"
"2272","FOCAD",NA,"turquoise"
"2273","FOLH1",NA,"turquoise"
"2274","FOPNL",NA,"turquoise"
"2275","FOS",NA,"turquoise"
"2276","FOSL1",NA,"turquoise"
"2277","FOXD4L5",NA,"turquoise"
"2278","FOXE1",NA,"turquoise"
"2279","FOXJ3",NA,"turquoise"
"2280","FOXK1",NA,"turquoise"
"2281","FOXN2",NA,"turquoise"
"2282","FOXN3",NA,"turquoise"
"2283","FOXO3",NA,"turquoise"
"2284","FOXO4",NA,"turquoise"
"2285","FOXP1",NA,"turquoise"
"2286","FOXP2",NA,"turquoise"
"2287","FOXP4",NA,"turquoise"
"2288","FPGS",NA,"turquoise"
"2289","FRAS1",NA,"turquoise"
"2290","FRAT2",NA,"turquoise"
"2291","FREM1",NA,"turquoise"
"2292","FREM2",NA,"turquoise"
"2293","FREM3",NA,"turquoise"
"2294","FRMD3",NA,"turquoise"
"2295","FRMD4A",NA,"turquoise"
"2296","FRMD4B",NA,"turquoise"
"2297","FRMD5",NA,"turquoise"
"2298","FRMD6",NA,"turquoise"
"2299","FRMD8",NA,"turquoise"
"2300","FRS3",NA,"turquoise"
"2301","FRY",NA,"turquoise"
"2302","FRYL",NA,"turquoise"
"2303","FRZB",NA,"turquoise"
"2304","FSBP",NA,"turquoise"
"2305","FSCN1",NA,"turquoise"
"2306","FSD1L",NA,"turquoise"
"2307","FSIP1",NA,"turquoise"
"2308","FSIP2",NA,"turquoise"
"2309","FSTL1",NA,"turquoise"
"2310","FSTL5",NA,"turquoise"
"2311","FTCD",NA,"turquoise"
"2312","FTCDNL1",NA,"turquoise"
"2313","FTH1",NA,"turquoise"
"2314","FTL",NA,"turquoise"
"2315","FTO",NA,"turquoise"
"2316","FUBP3",NA,"turquoise"
"2317","FUCA2",NA,"turquoise"
"2318","FUK",NA,"turquoise"
"2319","FUT10",NA,"turquoise"
"2320","FUT8",NA,"turquoise"
"2321","FUZ",NA,"turquoise"
"2322","FXN",NA,"turquoise"
"2323","FXYD2",NA,"turquoise"
"2324","FXYD3",NA,"turquoise"
"2325","FXYD6",NA,"turquoise"
"2326","FXYD7",NA,"turquoise"
"2327","FYN",NA,"turquoise"
"2328","FZD10",NA,"turquoise"
"2329","FZD3",NA,"turquoise"
"2330","FZD4",NA,"turquoise"
"2331","FZD5",NA,"turquoise"
"2332","FZD6",NA,"turquoise"
"2333","FZD8",NA,"turquoise"
"2334","FZD9",NA,"turquoise"
"2335","FZR1",NA,"turquoise"
"2336","G3BP1",NA,"turquoise"
"2337","G6PC2",NA,"turquoise"
"2338","G6PD",NA,"turquoise"
"2339","GAB1",NA,"turquoise"
"2340","GAB2",NA,"turquoise"
"2341","GAB3",NA,"turquoise"
"2342","GABARAP",NA,"turquoise"
"2343","GABARAPL1",NA,"turquoise"
