baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABLIM1,575.005392405788,-1.38301553319588,0.312323757153822,-4.42814707980969,9.50460821541879e-06,3.99930744576763e-05
ABLIM2,528.882117029362,1.76984782291253,0.205051988623357,8.63121511180961,6.07035963714946e-18,7.39552600635292e-17
ABLIM3,1090.21812124836,-2.07264689253046,0.317770519696416,-6.52246436991882,6.91614958372507e-11,5.09195608699988e-10
ABR,1632.24693054115,-1.05577519634421,0.23994192826425,-4.40012799756064,1.08187044621491e-05,4.50853554952111e-05
ABRAXAS1,114.756323860867,0.473945970398847,0.174705409702143,2.7128293921,0.00667114430612387,0.0167407299258127
ABT1,145.709226100715,-0.435990642044197,0.187901621585103,-2.32031335528806,0.0203239321678489,0.0448366229987572
ABTB1,537.393322661007,1.70776681232643,0.365626512136297,4.67079589592182,3.00034947267513e-06,1.35457550226773e-05
ABTB2,531.277162002673,0.765819501257416,0.258022737566807,2.96803106764624,0.00299714035453208,0.00815888207622621
AC000068.1,39.3800281948782,-1.32373379296445,0.329513162942599,-4.01724101442056,5.88834928161482e-05,0.000219788737063559
AC000093.1,130.565891272679,-3.93776656568875,0.347235136625665,-11.3403459222326,8.28164514206557e-30,1.89429169991476e-28
AC000095.1,19.0173156383507,-3.12474409121099,0.510137424889139,-6.12529867200009,9.05136558475894e-10,5.9837494581894e-09
AC000111.2,4.43090608973563,5.91215949522076,0.79752761342129,7.41310945944349,1.23371975872376e-13,1.1286188583912e-12
AC000120.1,70.77806264861,0.881469831041057,0.243274333017188,3.62335730246881,0.000290803668452454,0.000968225265751131
AC001226.2,18.2550981282959,1.28541296406783,0.333108669788517,3.8588397140306,0.000113926623743334,0.00040605801111932
AC002044.1,2.77342838984736,-2.94369813552104,0.956219884310967,-3.07847408720455,0.00208063623616138,0.00585373814952357
AC002044.2,18.3954033929938,-1.91265676852113,0.382323054278678,-5.00272412849836,5.6525803787793e-07,2.79641644852771e-06
AC002044.3,7.31081412456735,-3.62185873518511,0.642831863303094,-5.63422403577622,1.75848299440586e-08,1.02543590703933e-07
AC002059.1,4.39901771553254,1.92210675858636,0.489907985966432,3.92340360566823,8.73067068712267e-05,0.00031640988290019
AC002090.1,107.701792022241,-4.14199377881312,0.413092365513711,-10.0267981802623,1.16224439697395e-23,1.93041169274729e-22
AC002094.4,45.1413960402225,-1.01464162479458,0.176729025709373,-5.74122796593208,9.39924564708593e-09,5.64022250016731e-08
AC002116.2,4.53769544198402,1.02931917456711,0.451543894492299,2.27955507121726,0.0226340902221096,0.0492182474650221
AC002310.1,104.56975079535,1.1991306596992,0.213394359038176,5.61931751665789,1.91713246816386e-08,1.1145917331437e-07
AC002310.2,14.907019210238,1.50204725916694,0.317861620833971,4.72547536637495,2.29577665035302e-06,1.05341568174512e-05
AC002366.1,10.0628835986539,-4.00830163863651,0.695467769025498,-5.76346139556261,8.24061089156144e-09,4.97443523797327e-08
AC002398.2,14.713701980421,0.878908674353528,0.362972061624028,2.42142238281666,0.0154599021552174,0.035287139554884
AC002407.1,6.39895629674192,-2.22470293213975,0.53306233256193,-4.17343863230345,3.00036503990533e-05,0.000117284125515916
AC002428.2,2.33141210371058,2.11308900988371,0.729574493989627,2.8963307068596,0.003775542916513,0.01004593483405
AC002451.1,8.80670171544846,3.2692394616503,0.766105305884489,4.26734997987761,1.97808706172686e-05,7.94802373798101e-05
AC002456.1,5.04546831951171,-2.93923400929204,0.698624184173399,-4.2071747240896,2.58583211927384e-05,0.000102022830887713
AC002467.1,21.6470023116452,1.65070125732781,0.248451259050064,6.64396414668674,3.05356883191844e-11,2.3128776796249e-10
AC002472.1,2.9719499906383,2.97053747068996,0.946578408147989,3.13818426991369,0.00169997968898497,0.00487848185886645
AC002480.1,2.0765882836586,-2.30496212671759,0.979424454954611,-2.3533842912105,0.018603396760066,0.0414431246535488
AC002480.2,162.009476630027,-4.18718980420999,0.670582666555293,-6.24410682387469,4.26228632006941e-10,2.91044307813812e-09
AC002480.3,13.3936036394356,-5.13203925306123,0.847396806594053,-6.05624096424019,1.39339229868529e-09,9.02585459148381e-09
